Athlete ID,Name,Gender,Type,Country Code,Country Name,Native Language,Event Type,Event Name,Date of Birth,,,Medal ID,Medal Type,Medal Rank,Event Date,Opponent Name,,Game,,,,,Start Time,End Time,,,,Venue,Stadium
1548381,GBAGBI Ruth,Female,Athlete,CIV,C̫te d'Ivoire,C̫te d'Ivoire,['Taekwondo'],['Women -67kg'],7/2/1994,,,1901539,Bronze Medal,3,9/8/2024,CHANG Yani,,Diving,,,,,2024-07-29T10:12:00+02:00,2024-07-29T10:18:00+02:00,,,,Champ-de-Mars Arena,Champ-de-Mars Arena Mat 1
1548401,CISSE Cheick Sallah,Male,Athlete,CIV,C̫te d'Ivoire,C̫te d'Ivoire,['Taekwondo'],['Men +80kg'],19/09/1993,,,FBLMTEAM11--ESP01,Gold Medal,1,9/8/2024,Spain,,Football,,,,,2024-07-29T10:12:00+02:00,2024-07-29T10:18:00+02:00,,,,Champ-de-Mars Arena,Champ-de-Mars Arena Mat 2
1548402,ORTIZ Alondra,Female,Athlete,CRC,Costa Rica,Costa Rica,['Swimming'],"[""Women's 200m Butterfly""]",18/08/2002,,,FBLMTEAM11--FRA01,Silver Medal,2,9/8/2024,France,,Football,,,,,2024-07-29T10:16:00+02:00,2024-07-29T10:39:00+02:00,,,,Invalides,Invalides
1548409,VEGA Alberto,Male,Athlete,CRC,Costa Rica,Costa Rica,['Swimming'],"[""Men's 400m Freestyle""]",5/4/2005,,,FBLWTEAM11--GER01,Bronze Medal,3,9/8/2024,Germany,,Football,,,,,2024-07-29T10:18:00+02:00,2024-07-29T10:24:00+02:00,,,,Champ-de-Mars Arena,Champ-de-Mars Arena Mat 1
1548482,AZCARRAGA Andres,Male,Athlete,MEX,Mexico,Mexico,['Equestrian'],['Jumping Individual'],7/4/1993,,,HOCWTEAM11--NED01,Gold Medal,1,9/8/2024,Netherlands,,Hockey,,,,,2024-07-29T10:18:00+02:00,2024-07-29T10:24:00+02:00,,,,Champ-de-Mars Arena,Champ-de-Mars Arena Mat 2
1548514,KIPLIMO Jacob,Male,Athlete,UGA,Uganda,Uganda,['Athletics'],"[""Men's 10,000m"", ""Men's 5000m""]",14/11/2000,,,HOCWTEAM11--CHN01,Silver Medal,2,9/8/2024,China,,Hockey,,,,,2024-07-29T10:20:00+02:00,2024-07-29T10:27:00+02:00,,,,Nautical St - Flat water,Vaires-sur-Marne Nautical Stadium - Flat water
1548516,CHELANGAT Mercyline,Female,Athlete,UGA,Uganda,Uganda,['Athletics'],"[""Women's Marathon""]",17/12/1997,,,HOCWTEAM11--ARG01,Bronze Medal,3,9/8/2024,Argentina,,Hockey,,,,,2024-07-29T10:24:00+02:00,2024-07-29T10:30:00+02:00,,,,Champ-de-Mars Arena,Champ-de-Mars Arena Mat 1
1548527,CHELANGAT Sarah,Female,Athlete,UGA,Uganda,Uganda,['Athletics'],"[""Women's 10,000m""]",5/6/2001,,,1909030,Gold Medal,1,9/8/2024,Kristof RASOVSZKY,,Marathon Swimming,,,,,2024-07-29T10:24:00+02:00,2024-07-29T10:30:00+02:00,,,,Champ-de-Mars Arena,Champ-de-Mars Arena Mat 2
1548538,GIRMAY Biniam,Male,Athlete,ERI,Eritrea,Eritrea,['Cycling Road'],"[""Men's Road Race"", ""Men's Individual Time Trial""]",2/4/2000,,,1907234,Silver Medal,2,9/8/2024,Oliver KLEMET,,Marathon Swimming,,,,,2024-07-29T10:25:00+02:00,2024-07-29T10:50:00+02:00,,,,Grand Palais,Grand Palais - Blue Piste
1548543,MEREDOVA Valentina,Female,Athlete,TKM,Turkmenistan,Turkmenistan,['Athletics'],"[""Women's 100m""]",29/09/1984,,,1902450,Bronze Medal,3,9/8/2024,David BETLEHEM,,Marathon Swimming,,,,,2024-07-29T10:25:00+02:00,2024-07-29T10:50:00+02:00,,,,Grand Palais,Grand Palais - Yellow Piste
1548804,LIPARTELIANI Eteri,Female,Athlete,GEO,Georgia,Georgia,['Judo'],"['Women -57 kg', 'Mixed Team']",23/09/1999,,,1566437,Gold Medal,1,9/8/2024,Valentin BONTUS,,Sailing,,,,,2024-07-29T10:25:00+02:00,2024-07-29T10:50:00+02:00,,,,Grand Palais,Grand Palais - Green Piste
1548817,BEKAURI Lasha,Male,Athlete,GEO,Georgia,Georgia,['Judo'],"['Men -90 kg', 'Mixed Team']",26/07/2000,,,1981549,Silver Medal,2,9/8/2024,Toni VODISEK,,Sailing,,,,,2024-07-29T10:25:00+02:00,2024-07-29T10:50:00+02:00,,,,Grand Palais,Grand Palais - Red Piste
1548824,SOMKHISHVILI Sophio,Female,Athlete,GEO,Georgia,Georgia,['Judo'],"['Women +78 kg', 'Mixed Team']",17/03/2000,,,1535852,Bronze Medal,3,9/8/2024,Maximilian MAEDER,,Sailing,,,,,2024-07-29T10:30:00+02:00,2024-07-29T12:00:00+02:00,,,,Yves-du-Manoir Stadium,Yves-du-Manoir Stadium - Pitch 2
1548829,SHAVDATUASHVILI Lasha,Male,Athlete,GEO,Georgia,Georgia,['Judo'],"['Men -73 kg', 'Mixed Team']",31/01/1992,,,1544218,Gold Medal,1,9/8/2024,Toby ROBERTS,,Sport Climbing,,,,,2024-07-29T10:30:00+02:00,2024-07-29T10:36:00+02:00,,,,Champ-de-Mars Arena,Champ-de-Mars Arena Mat 1
1548845,GEGA Luiza,Female,Athlete,ALB,Albania,Albania,['Athletics'],"[""Women's 3000m Steeplechase""]",5/11/1988,,,1892022,Silver Medal,2,9/8/2024,ANRAKU Sorato,,Sport Climbing,,,,,2024-07-29T10:30:00+02:00,2024-07-29T10:36:00+02:00,,,,Champ-de-Mars Arena,Champ-de-Mars Arena Mat 2
1548852,EL ALLAOUI Majdouline,Female,Athlete,MAR,Morocco,Morocco,['Rowing'],"[""Women's Single Sculls""]",23/01/2001,,,1560677,Bronze Medal,3,9/8/2024,Jakob SCHUBERT,,Sport Climbing,,,,,2024-07-29T10:30:00+02:00,2024-07-29T10:37:00+02:00,,,,Nautical St - Flat water,Vaires-sur-Marne Nautical Stadium - Flat water
1548857,ABAKAROV Zelimkhan,Male,Athlete,ALB,Albania,Albania,['Wrestling'],"[""Men's Freestyle 57kg""]",14/07/1993,,,TTEMTEAM----CHN01,Gold Medal,1,9/8/2024,China,,Table Tennis,,,,,2024-07-29T10:36:00+02:00,2024-07-29T10:42:00+02:00,,,,Champ-de-Mars Arena,Champ-de-Mars Arena Mat 1
1548868,TACCHINI Carlo,Male,Athlete,ITA,Italy,Italy,['Canoe Sprint'],"[""Men's Canoe Single 1000m"", ""Men's Canoe Double 500m""]",25/01/1995,,,TTEMTEAM----SWE01,Silver Medal,2,9/8/2024,Sweden,,Table Tennis,,,,,2024-07-29T10:36:00+02:00,2024-07-29T10:42:00+02:00,,,,Champ-de-Mars Arena,Champ-de-Mars Arena Mat 2
1548871,CASADEI Gabriele,Male,Athlete,ITA,Italy,Italy,['Canoe Sprint'],"[""Men's Canoe Double 500m""]",10/8/2002,,,TTEMTEAM----FRA01,Bronze Medal,3,9/8/2024,France,,Table Tennis,,,,,2024-07-29T10:39:00+02:00,2024-07-29T11:02:00+02:00,,,,Invalides,Invalides
1548928,PARDAYEVA Maysa,Female,Athlete,TKM,Turkmenistan,Turkmenistan,['Judo'],['Women -57 kg'],14/02/2005,,,1947737,Gold Medal,1,9/8/2024,Firas KATOUSSI,,Taekwondo,,,,,2024-07-29T10:40:00+02:00,2024-07-29T10:57:00+02:00,,,,Nautical St - Flat water,Vaires-sur-Marne Nautical Stadium - Flat water
1548933,NIKOLOVA Stiliana,Female,Athlete,BUL,Bulgaria,Bulgaria,['Rhythmic Gymnastics'],['Individual All-Around'],22/08/2005,,,1536058,Silver Medal,2,9/8/2024,Mehran BARKHORDARI,,Taekwondo,,,,,2024-07-29T10:42:00+02:00,2024-07-29T10:48:00+02:00,,,,Champ-de-Mars Arena,Champ-de-Mars Arena Mat 1
1548934,TUSHISHVILI Guram,Male,Athlete,GEO,Georgia,Georgia,['Judo'],['Men +100 kg'],5/2/1995,,,1929685,Bronze Medal,3,9/8/2024,Simone ALESSIO,,Taekwondo,,,,,2024-07-29T10:42:00+02:00,2024-07-29T10:48:00+02:00,,,,Champ-de-Mars Arena,Champ-de-Mars Arena Mat 2
1548935,RAHIMOV Serdar,Male,Athlete,TKM,Turkmenistan,Turkmenistan,['Judo'],['Men -66 kg'],12/2/2004,,,1914832,Bronze Medal,3,9/8/2024,Edi HRNIC,,Taekwondo,,,,,2024-07-29T10:48:00+02:00,2024-07-29T10:54:00+02:00,,,,Champ-de-Mars Arena,Champ-de-Mars Arena Mat 1
1548941,MARGVELASHVILI Vazha,Male,Athlete,GEO,Georgia,Georgia,['Judo'],"['Men -66 kg', 'Mixed Team']",3/10/1993,,,1572318,Gold Medal,1,9/8/2024,Viviana MARTON,,Taekwondo,,,,,2024-07-29T10:48:00+02:00,2024-07-29T10:54:00+02:00,,,,Champ-de-Mars Arena,Champ-de-Mars Arena Mat 2
1548948,KALEYN Boryana,Female,Athlete,BUL,Bulgaria,Bulgaria,['Rhythmic Gymnastics'],['Individual All-Around'],23/08/2000,,,1956372,Silver Medal,2,9/8/2024,Aleksandra PERISIC,,Taekwondo,,,,,2024-07-29T10:50:00+02:00,2024-07-29T11:15:00+02:00,,,,Grand Palais,Grand Palais - Blue Piste
1548949,ED DOGHMY Achraf,Male,Athlete,MAR,Morocco,Morocco,['Cycling Road'],"[""Men's Road Race"", ""Men's Individual Time Trial""]",19/11/1999,,,1930773,Bronze Medal,3,9/8/2024,Kristina TEACHOUT,,Taekwondo,,,,,2024-07-29T10:50:00+02:00,2024-07-29T11:15:00+02:00,,,,Grand Palais,Grand Palais - Yellow Piste
1548954,ASKILASHVILI Eter,Female,Athlete,GEO,Georgia,Georgia,['Judo'],"['Women -63 kg', 'Mixed Team']",18/10/2003,,,1903284,Bronze Medal,3,9/8/2024,Sarah CHAARI,,Taekwondo,,,,,2024-07-29T10:50:00+02:00,2024-07-29T11:15:00+02:00,,,,Grand Palais,Grand Palais - Green Piste
1548958,REEVES Dean,Male,Athlete,MAR,Morocco,Morocco,['Cycling BMX Racing'],['Men'],21/12/1995,,,VVOMTEAM6---USA01,Bronze Medal,3,9/8/2024,United States,,Volleyball,,,,,2024-07-29T10:50:00+02:00,2024-07-29T11:15:00+02:00,,,,Grand Palais,Grand Palais - Red Piste
1548976,IVANOVA Sofia,Female,Athlete,BUL,Bulgaria,Bulgaria,['Rhythmic Gymnastics'],['Group All-Around'],15/09/2005,,,1903011,Gold Medal,1,9/8/2024,Karlos May NASAR,,Weightlifting,,,,,2024-07-29T10:54:00+02:00,2024-07-29T11:00:00+02:00,,,,Champ-de-Mars Arena,Champ-de-Mars Arena Mat 1
1548985,PETROVA Kamelia,Female,Athlete,BUL,Bulgaria,Bulgaria,['Rhythmic Gymnastics'],['Group All-Around'],1/5/2006,,,1543506,Silver Medal,2,9/8/2024,Yeison LOPEZ,,Weightlifting,,,,,2024-07-29T10:54:00+02:00,2024-07-29T11:00:00+02:00,,,,Champ-de-Mars Arena,Champ-de-Mars Arena Mat 2
1548999,STOYANOV Rachel,Female,Athlete,BUL,Bulgaria,Bulgaria,['Rhythmic Gymnastics'],['Group All-Around'],14/03/2003,,,1568724,Bronze Medal,3,9/8/2024,Antonino PIZZOLATO,,Weightlifting,,,,,2024-07-29T11:00:00+02:00,2024-07-29T12:00:00+02:00,,,,La Chapelle Arena,La Chapelle Arena Court 1
1549016,MINEVSKA Magdalina,Female,Athlete,BUL,Bulgaria,Bulgaria,['Rhythmic Gymnastics'],['Group All-Around'],3/12/2005,,,1917154,Gold Medal,1,9/8/2024,Olivia REEVES,,Weightlifting,,,,,2024-07-29T11:00:00+02:00,2024-07-29T12:00:00+02:00,,,,La Chapelle Arena,La Chapelle Arena Court 2
1549023,VASILEVA Margarita,Female,Athlete,BUL,Bulgaria,Bulgaria,['Rhythmic Gymnastics'],['Group All-Around'],30/05/2005,,,1543509,Silver Medal,2,9/8/2024,Mari Leivis SANCHEZ,,Weightlifting,,,,,2024-07-29T11:00:00+02:00,2024-07-29T12:00:00+02:00,,,,La Chapelle Arena,La Chapelle Arena Court 3
1549030,SALUKVADZE Nino,Female,Athlete,GEO,Georgia,Georgia,['Shooting'],"['10m Air Pistol Women', '25m Pistol Women']",1/2/1969,,,1940300,Bronze Medal,3,9/8/2024,Angie Paola PALACIOS DAJOMES,,Weightlifting,,,,,2024-07-29T11:00:00+02:00,2024-07-29T12:45:00+02:00,,,,Pierre Mauroy Stadium,Pierre Mauroy Stadium
1549041,ABDELMOULA Jawad,Male,Athlete,MAR,Morocco,Morocco,['Triathlon'],"[""Men's Individual""]",18/02/1994,,,1939714,Gold Medal,1,9/8/2024,HIGUCHI Rei,,Wrestling,,,,,2024-07-29T11:00:00+02:00,2024-07-29T11:50:00+02:00,,,,Eiffel Tower Stadium,Eiffel Tower Stadium - Centre Court
1549335,TSERAKH Hanna,Female,Athlete,AIN,AIN,Belarus,['Cycling Road'],"[""Women's Road Race"", ""Women's Individual Time Trial""]",7/9/1998,,,1955415,Silver Medal,2,9/8/2024,Spencer Richard LEE,,Wrestling,,,,,2024-07-29T11:00:00+02:00,2024-07-29T11:11:00+02:00,,,,North Paris Arena,North Paris Arena
1549386,BIN DALLAH Mohammed,Male,Athlete,LBA,Libya,Libya,['Shooting'],['10m Air Pistol Men'],18/08/2002,,,1931496,Bronze Medal,3,9/8/2024,Aman AMAN,,Wrestling,,,,,2024-07-29T11:00:00+02:00,2024-07-29T11:56:00+02:00,,,,Aquatics Centre,Aquatics Centre
1549446,ABICHA Mohammed,Male,Athlete,MAR,Morocco,Morocco,['Beach Volleyball'],['Men'],16/01/1980,,,1562157,Bronze Medal,3,9/8/2024,Gulomjon ABDULLAEV,,Wrestling,,,,,2024-07-29T11:00:00+02:00,2024-07-29T13:40:00+02:00,,,,Ch̢teau de Versailles,Ch̢teau de Versailles
1549548,ELGRAOUI Zouheir,Male,Athlete,MAR,Morocco,Morocco,['Beach Volleyball'],['Men'],1/7/1994,,,1556873,Gold Medal,1,9/8/2024,Magomed Eldarovitch RAMAZANOV,,Wrestling,,,,,2024-07-29T11:00:00+02:00,2024-07-29T13:40:00+02:00,,,,Ch̢teau de Versailles,Ch̢teau de Versailles
1549970,MORALES Yeziel,Male,Athlete,PUR,Puerto Rico,United States,['Swimming'],"[""Men's 100m Backstroke"", ""Men's 200m Backstroke""]",16/01/1996,,,1544803,Silver Medal,2,9/8/2024,Hassan YAZDANICHARATI,,Wrestling,,,,,2024-07-29T11:00:00+02:00,2024-07-29T12:30:00+02:00,,,,South Paris Arena 6,South Paris Arena 6
1549971,ROMANO Kristen Elena,Female,Athlete,PUR,Puerto Rico,United States,['Swimming'],"[""Women's 200m Individual Medley""]",24/09/1999,,,1955300,Bronze Medal,3,9/8/2024,Aaron Marquel BROOKS,,Wrestling,,,,,2024-07-29T11:00:00+02:00,2024-07-29T11:06:00+02:00,,,,Champ-de-Mars Arena,Champ-de-Mars Arena Mat 1
1550000,CAMPOS Rafa,Male,Athlete,PUR,Puerto Rico,United States,['Golf'],"[""Men's Individual Stroke Play""]",15/04/1988,,,1963800,Bronze Medal,3,9/8/2024,Dauren KURUGLIEV,,Wrestling,,,,,2024-07-29T11:00:00+02:00,2024-07-29T11:06:00+02:00,,,,Champ-de-Mars Arena,Champ-de-Mars Arena Mat 2
1550005,AFANADOR Brian,Male,Athlete,PUR,Puerto Rico,United States,['Table Tennis'],"[""Men's Singles""]",6/3/1997,,,1939710,Gold Medal,1,9/8/2024,SAKURAI Tsugumi,,Wrestling,,,,,2024-07-29T11:00:00+02:00,2024-07-29T11:17:00+02:00,,,,Nautical St - Flat water,Vaires-sur-Marne Nautical Stadium - Flat water
1550006,GONZALEZ Daniel,Male,Athlete,PUR,Puerto Rico,United States,['Table Tennis'],"[""Men's Singles""]",18/07/1993,,,1572203,Silver Medal,2,9/8/2024,Anastasia NICHITA,,Wrestling,,,,,2024-07-29T11:00:00+02:00,2024-07-29T11:12:00+02:00,,,,Paris La Defense Arena,Paris La Defense Arena
1550011,DIAZ Adriana,Female,Athlete,PUR,Puerto Rico,United States,['Table Tennis'],"[""Women's Singles""]",31/10/2000,,,1955426,Bronze Medal,3,9/8/2024,Helen Louise MAROULIS,,Wrestling,,,,,2024-07-29T11:00:00+02:00,2024-07-29T12:00:00+02:00,,,,South Paris Arena 4,South Paris Arena 4 Table 1
1550025,PAGAN India,Female,Athlete,PUR,Puerto Rico,United States,['Basketball'],['Women'],7/1/1999,,,1920010,Bronze Medal,3,9/8/2024,HONG Kexin,,Wrestling,,,,,2024-07-29T11:00:00+02:00,2024-07-29T12:00:00+02:00,,,,South Paris Arena 4,South Paris Arena 4 Table 2
1550027,HOLLINGSHED Mya,Female,Athlete,PUR,Puerto Rico,United States,['Basketball'],['Women'],29/10/1999,,,SWAWTEAM2---CHN01,Gold Medal,1,10/8/2024,China,,Artistic Swimming,,,,,2024-07-29T11:00:00+02:00,2024-07-29T12:00:00+02:00,,,,South Paris Arena 4,South Paris Arena 4 Table 3
1550028,ROSADO Pamela,Female,Athlete,PUR,Puerto Rico,United States,['Basketball'],['Women'],30/04/1986,,,SWAWTEAM2---GBR01,Silver Medal,2,10/8/2024,Great Britain,,Artistic Swimming,,,,,2024-07-29T11:00:00+02:00,2024-07-29T12:00:00+02:00,,,,South Paris Arena 4,South Paris Arena 4 Table 4
1550031,GUIRANTES Arella,Female,Athlete,PUR,Puerto Rico,United States,['Basketball'],['Women'],15/10/1997,,,SWAWTEAM2---NED01,Bronze Medal,3,10/8/2024,Netherlands,,Artistic Swimming,,,,,2024-07-29T11:06:00+02:00,2024-07-29T11:12:00+02:00,,,,Champ-de-Mars Arena,Champ-de-Mars Arena Mat 1
1550032,BENITEZ Jacqueline,Female,Athlete,PUR,Puerto Rico,United States,['Basketball'],['Women'],6/6/1997,,,ATHM4X400M--USA01,Gold Medal,1,10/8/2024,United States,,Athletics,,,,,2024-07-29T11:06:00+02:00,2024-07-29T11:12:00+02:00,,,,Champ-de-Mars Arena,Champ-de-Mars Arena Mat 2
1550035,JONES Brianna,Female,Athlete,PUR,Puerto Rico,United States,['Basketball'],['Women'],9/2/1997,,,ATHM4X400M--BOT01,Silver Medal,2,10/8/2024,Botswana,,Athletics,,,,,2024-07-29T11:12:00+02:00,2024-07-29T11:18:00+02:00,,,,Champ-de-Mars Arena,Champ-de-Mars Arena Mat 1
1550037,FRANCO Hugo,Male,Athlete,CUB,Cuba,Cuba,['Archery'],"[""Men's Individual""]",22/02/1992,,,ATHM4X400M--GBR01,Bronze Medal,3,10/8/2024,Great Britain,,Athletics,,,,,2024-07-29T11:12:00+02:00,2024-07-29T11:18:00+02:00,,,,Champ-de-Mars Arena,Champ-de-Mars Arena Mat 2
1550042,MELENDEZ Tayra,Female,Athlete,PUR,Puerto Rico,United States,['Basketball'],['Women'],29/10/1993,,,1898250,Gold Medal,1,10/8/2024,Jakob INGEBRIGTSEN,,Athletics,,,,,2024-07-29T11:13:00+02:00,2024-07-29T11:27:00+02:00,,,,Paris La Defense Arena,Paris La Defense Arena
1550045,SAN ANTONIO Trinity,Female,Athlete,PUR,Puerto Rico,United States,['Basketball'],['Women'],28/10/2003,,,1963077,Silver Medal,2,10/8/2024,Ronald KWEMOI,,Athletics,,,,,2024-07-29T11:15:00+02:00,2024-07-29T11:40:00+02:00,,,,Grand Palais,Grand Palais - Blue Piste
1550051,QUINONES Isalys,Female,Athlete,PUR,Puerto Rico,United States,['Basketball'],['Women'],23/10/1997,,,1960959,Bronze Medal,3,10/8/2024,Grant FISHER,,Athletics,,,,,2024-07-29T11:15:00+02:00,2024-07-29T11:40:00+02:00,,,,Grand Palais,Grand Palais - Yellow Piste
1550067,BOLAT Ebru,Female,Athlete,ROU,Romania,Romania,['Sailing'],"[""Women's Dinghy""]",22/10/1999,,,1910412,Gold Medal,1,10/8/2024,Emmanuel WANYONYI,,Athletics,,,,,2024-07-29T11:15:00+02:00,2024-07-29T11:40:00+02:00,,,,Grand Palais,Grand Palais - Green Piste
1550072,BOGDAN Ana,Female,Athlete,ROU,Romania,Romania,['Tennis'],"[""Women's Doubles"", ""Women's Singles""]",25/11/1992,,,1974048,Silver Medal,2,10/8/2024,Marco AROP,,Athletics,,,,,2024-07-29T11:15:00+02:00,2024-07-29T11:40:00+02:00,,,,Grand Palais,Grand Palais - Red Piste
1550074,CRISTIAN Jaqueline Adina,Female,Athlete,ROU,Romania,Romania,['Tennis'],"[""Women's Doubles"", ""Women's Singles""]",5/6/1998,,,1963520,Bronze Medal,3,10/8/2024,Djamel SEDJATI,,Athletics,,,,,2024-07-29T11:16:00+02:00,2024-07-29T11:27:00+02:00,,,,North Paris Arena,North Paris Arena
1550075,NICULESCU Monica,Female,Athlete,ROU,Romania,Romania,['Tennis'],"[""Women's Doubles""]",25/09/1987,,,1926713,Gold Medal,1,10/8/2024,Hamish KERR,,Athletics,,,,,2024-07-29T11:18:00+02:00,2024-07-29T11:24:00+02:00,,,,Champ-de-Mars Arena,Champ-de-Mars Arena Mat 1
1550088,GANDIA Adrian,Male,Athlete,PUR,Puerto Rico,United States,['Judo'],['Men -81 kg'],19/12/1997,,,1965306,Silver Medal,2,10/8/2024,Shelby McEWEN,,Athletics,,,,,2024-07-29T11:18:00+02:00,2024-07-29T11:24:00+02:00,,,,Champ-de-Mars Arena,Champ-de-Mars Arena Mat 2
1550089,PEREZ Maria,Female,Athlete,PUR,Puerto Rico,United States,['Judo'],['Women -70 kg'],1/4/1989,,,1566681,Bronze Medal,3,10/8/2024,Mutaz Essa BARSHIM,,Athletics,,,,,2024-07-29T11:20:00+02:00,2024-07-29T11:27:00+02:00,,,,Nautical St - Flat water,Vaires-sur-Marne Nautical Stadium - Flat water
1550108,ESSABAI Ahmed,Male,Athlete,LBA,Libya,Libya,['Athletics'],"[""Men's 100m""]",25/06/2000,,,1901284,Gold Medal,1,10/8/2024,Tamirat TOLA,,Athletics,,,,,2024-07-29T11:24:00+02:00,2024-07-29T11:30:00+02:00,,,,Champ-de-Mars Arena,Champ-de-Mars Arena Mat 1
1550116,BELENIUK Zhan,Male,Athlete,UKR,Ukraine,Ukraine,['Wrestling'],"[""Men's Greco-Roman 87kg""]",24/01/1991,,,1942753,Silver Medal,2,10/8/2024,Bashir ABDI,,Athletics,,,,,2024-07-29T11:24:00+02:00,2024-07-29T11:30:00+02:00,,,,Champ-de-Mars Arena,Champ-de-Mars Arena Mat 2
1550119,NASIBOV Parviz,Male,Athlete,UKR,Ukraine,Ukraine,['Wrestling'],"[""Men's Greco-Roman 67kg""]",18/08/1998,,,1910555,Bronze Medal,3,10/8/2024,Benson KIPRUTO,,Athletics,,,,,2024-07-29T11:28:00+02:00,2024-07-29T12:07:00+02:00,,,,Paris La Defense Arena,Paris La Defense Arena
1550148,CAMBEI Mihaela Valentina,Female,Athlete,ROU,Romania,Romania,['Weightlifting'],"[""Women's 49kg""]",18/11/2002,,,1960169,Gold Medal,1,10/8/2024,Masai RUSSELL,,Athletics,,,,,2024-07-29T11:30:00+02:00,2024-07-29T11:36:00+02:00,,,,Champ-de-Mars Arena,Champ-de-Mars Arena Mat 1
1550150,PAUL Georges Julien,Male,Athlete,MRI,Mauritius,Mauritius,['Badminton'],"[""Men's Singles""]",7/1/1996,,,1911932,Silver Medal,2,10/8/2024,Cyrena SAMBA-MAYELA,,Athletics,,,,,2024-07-29T11:30:00+02:00,2024-07-29T11:36:00+02:00,,,,Champ-de-Mars Arena,Champ-de-Mars Arena Mat 2
1550154,TOMA Loredana Elena,Female,Athlete,ROU,Romania,Romania,['Weightlifting'],"[""Women's 71kg""]",10/5/1995,,,1537183,Bronze Medal,3,10/8/2024,Jasmine CAMACHO-QUINN,,Athletics,,,,,2024-07-29T11:30:00+02:00,2024-07-29T11:37:00+02:00,,,,Nautical St - Flat water,Vaires-sur-Marne Nautical Stadium - Flat water
1550162,KRASNIQI Distria,Female,Athlete,KOS,Kosovo,Kosovo,['Judo'],['Women -52 kg'],10/12/1995,,,1910451,Gold Medal,1,10/8/2024,Faith KIPYEGON,,Athletics,,,,,2024-07-29T11:32:00+02:00,2024-07-29T11:43:00+02:00,,,,North Paris Arena,North Paris Arena
1550164,GJAKOVA Nora,Female,Athlete,KOS,Kosovo,Kosovo,['Judo'],['Women -57 kg'],17/08/1992,,,1939795,Silver Medal,2,10/8/2024,Jessica HULL,,Athletics,,,,,2024-07-29T11:36:00+02:00,2024-07-29T11:42:00+02:00,,,,Champ-de-Mars Arena,Champ-de-Mars Arena Mat 1
1550167,FAZLIU Laura,Female,Athlete,KOS,Kosovo,Kosovo,['Judo'],['Women -63 kg'],28/09/2000,,,1956840,Bronze Medal,3,10/8/2024,Georgia BELL,,Athletics,,,,,2024-07-29T11:36:00+02:00,2024-07-29T11:42:00+02:00,,,,Champ-de-Mars Arena,Champ-de-Mars Arena Mat 2
1550168,KUKA Loriana,Female,Athlete,KOS,Kosovo,Kosovo,['Judo'],['Women -78 kg'],5/4/1997,,,ATHW4X400M--USA01,Gold Medal,1,10/8/2024,United States,,Athletics,,,,,2024-07-29T11:40:00+02:00,2024-07-29T12:05:00+02:00,,,,Grand Palais,Grand Palais - Blue Piste
1550169,GJAKOVA Akil,Male,Athlete,KOS,Kosovo,Kosovo,['Judo'],['Men -73 kg'],4/1/1996,,,ATHW4X400M--NED01,Silver Medal,2,10/8/2024,Netherlands,,Athletics,,,,,2024-07-29T11:40:00+02:00,2024-07-29T12:05:00+02:00,,,,Grand Palais,Grand Palais - Yellow Piste
1550170,BARBOSU Ana,Female,Athlete,ROU,Romania,Romania,['Artistic Gymnastics'],"['Women', ""Women's All-Around"", ""Women's Balance Beam"", ""Women's Floor Exercise"", ""Women's Uneven Bars"", ""Women's Vault"", ""Women's Team""]",26/07/2006,,,ATHW4X400M--GBR01,Bronze Medal,3,10/8/2024,Great Britain,,Athletics,,,,,2024-07-29T11:40:00+02:00,2024-07-29T12:05:00+02:00,,,,Grand Palais,Grand Palais - Green Piste
1550174,COSMAN Lilia,Female,Athlete,ROU,Romania,Romania,['Artistic Gymnastics'],"['Women', ""Women's All-Around"", ""Women's Balance Beam"", ""Women's Floor Exercise"", ""Women's Uneven Bars"", ""Women's Vault"", ""Women's Team""]",6/8/2007,,,1919914,Gold Medal,1,10/8/2024,KITAGUCHI Haruka,,Athletics,,,,,2024-07-29T11:40:00+02:00,2024-07-29T12:05:00+02:00,,,,Grand Palais,Grand Palais - Red Piste
1550176,GHIGOARTA Amalia,Female,Athlete,ROU,Romania,Romania,['Artistic Gymnastics'],"['Women', ""Women's All-Around"", ""Women's Balance Beam"", ""Women's Floor Exercise"", ""Women's Uneven Bars"", ""Women's Vault"", ""Women's Team""]",28/01/2007,,,1981085,Silver Medal,2,10/8/2024,Jo-Ane van DYK,,Athletics,,,,,2024-07-29T11:40:00+02:00,2024-07-29T11:57:00+02:00,,,,Nautical St - Flat water,Vaires-sur-Marne Nautical Stadium - Flat water
1550184,GURULI Lasha,Male,Athlete,GEO,Georgia,Georgia,['Boxing'],"[""Men's 63.5kg""]",27/08/1996,,,1892137,Bronze Medal,3,10/8/2024,Nikola OGRODNIKOVA,,Athletics,,,,,2024-07-29T11:42:00+02:00,2024-07-29T11:48:00+02:00,,,,Champ-de-Mars Arena,Champ-de-Mars Arena Mat 1
